file_path,method,api
/bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieJournalPageCacheFlushTest.java,withAnyArguments,org.powermock.api.mockito.expectation.WithAnyArguments<org.apache.bookkeeper.bookie.JournalChannel>
/bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieJournalPageCacheFlushTest.java,whenNew,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieJournalPageCacheFlushTest.java,withAnyArguments,org.powermock.api.mockito.expectation.WithAnyArguments<org.apache.bookkeeper.bookie.JournalChannel>
/bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieJournalPageCacheFlushTest.java,whenNew,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerStorageCheckpointTest.java,mockStatic,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerStorageCheckpointTest.java,mock,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerStorageCheckpointTest.java,when,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerStorageCheckpointTest.java,when,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/storage/ldb/LedgersIndexRebuildTest.java,withNoArguments,org.powermock.api.mockito.expectation.WithoutExpectedArguments<org.apache.bookkeeper.conf.ServerConfiguration>
/bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/storage/ldb/LedgersIndexRebuildTest.java,whenNew,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/storage/ldb/LedgersIndexRebuildTest.java,withArguments,org.powermock.api.mockito.expectation.WithExpectedArguments<org.apache.bookkeeper.net.BookieId>
/bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/storage/ldb/LedgersIndexRebuildTest.java,withParameterTypes,org.powermock.api.mockito.expectation.WithExpectedParameterTypes<org.apache.bookkeeper.net.BookieId>
/bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/storage/ldb/LedgersIndexRebuildTest.java,whenNew,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieWriteLedgerTest.java,getInternalState,org.powermock.reflect.Whitebox
/bookkeeper-server/src/test/java/org/apache/bookkeeper/client/api/WriteAdvHandleTest.java,when,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/client/api/WriteAdvHandleTest.java,when,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/client/api/WriteAdvHandleTest.java,when,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/zk/ZKMetadataDriverTestBase.java,mockStatic,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/zk/ZKMetadataDriverTestBase.java,when,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/zk/ZKMetadataBookieDriverTest.java,mock,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/zk/ZKMetadataBookieDriverTest.java,withArguments,org.powermock.api.mockito.expectation.WithExpectedArguments<org.apache.bookkeeper.discover.ZKRegistrationManager>
/bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/zk/ZKMetadataBookieDriverTest.java,withParameterTypes,org.powermock.api.mockito.expectation.WithExpectedParameterTypes<org.apache.bookkeeper.discover.ZKRegistrationManager>
/bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/zk/ZKMetadataBookieDriverTest.java,whenNew,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/zk/ZKMetadataBookieDriverTest.java,withArguments,org.powermock.api.mockito.verification.ConstructorArgumentsVerification
/bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/zk/ZKMetadataBookieDriverTest.java,verifyNew,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/zk/ZKMetadataClientDriverTest.java,mock,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/zk/ZKMetadataClientDriverTest.java,withArguments,org.powermock.api.mockito.expectation.WithExpectedArguments<org.apache.bookkeeper.discover.ZKRegistrationClient>
/bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/zk/ZKMetadataClientDriverTest.java,withParameterTypes,org.powermock.api.mockito.expectation.WithExpectedParameterTypes<org.apache.bookkeeper.discover.ZKRegistrationClient>
/bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/zk/ZKMetadataClientDriverTest.java,whenNew,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/zk/ZKMetadataClientDriverTest.java,withArguments,org.powermock.api.mockito.verification.ConstructorArgumentsVerification
/bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/zk/ZKMetadataClientDriverTest.java,verifyNew,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/zk/ZKMetadataDriverBaseTest.java,verifyStatic,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/zk/ZKMetadataDriverBaseTest.java,verifyStatic,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/zk/ZKMetadataDriverBaseTest.java,mockStatic,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/zk/ZKMetadataDriverBaseTest.java,when,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/zk/ZKMetadataDriverBaseTest.java,verifyStatic,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/server/TestMain.java,mockStatic,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/server/TestMain.java,when,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/server/TestMain.java,when,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/server/TestMain.java,mock,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/server/TestMain.java,withAnyArguments,org.powermock.api.mockito.expectation.WithAnyArguments<org.apache.bookkeeper.bookie.BookieImpl>
/bookkeeper-server/src/test/java/org/apache/bookkeeper/server/TestMain.java,whenNew,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/server/TestMain.java,mock,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/server/TestMain.java,withAnyArguments,org.powermock.api.mockito.expectation.WithAnyArguments<org.apache.bookkeeper.bookie.LegacyCookieValidation>
/bookkeeper-server/src/test/java/org/apache/bookkeeper/server/TestMain.java,whenNew,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/server/TestMain.java,mock,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/server/TestMain.java,mock,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/server/TestMain.java,withAnyArguments,org.powermock.api.mockito.expectation.WithAnyArguments<org.apache.bookkeeper.proto.BookieServer>
/bookkeeper-server/src/test/java/org/apache/bookkeeper/server/TestMain.java,whenNew,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/server/TestMain.java,when,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/server/TestMain.java,when,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/server/TestMain.java,mockStatic,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/server/TestMain.java,when,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/server/TestMain.java,withAnyArguments,org.powermock.api.mockito.expectation.WithAnyArguments<org.apache.bookkeeper.bookie.BookieImpl>
/bookkeeper-server/src/test/java/org/apache/bookkeeper/server/TestMain.java,whenNew,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/server/TestMain.java,mock,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/server/TestMain.java,withAnyArguments,org.powermock.api.mockito.expectation.WithAnyArguments<org.apache.bookkeeper.bookie.LegacyCookieValidation>
/bookkeeper-server/src/test/java/org/apache/bookkeeper/server/TestMain.java,whenNew,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/server/TestMain.java,mock,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/server/TestMain.java,mock,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/server/TestMain.java,withAnyArguments,org.powermock.api.mockito.expectation.WithAnyArguments<org.apache.bookkeeper.proto.BookieServer>
/bookkeeper-server/src/test/java/org/apache/bookkeeper/server/TestMain.java,whenNew,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/server/TestMain.java,when,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/server/TestMain.java,when,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/server/TestMain.java,mockStatic,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/server/TestMain.java,when,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/server/TestMain.java,withAnyArguments,org.powermock.api.mockito.expectation.WithAnyArguments<org.apache.bookkeeper.bookie.BookieImpl>
/bookkeeper-server/src/test/java/org/apache/bookkeeper/server/TestMain.java,whenNew,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/server/TestMain.java,mock,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/server/TestMain.java,withAnyArguments,org.powermock.api.mockito.expectation.WithAnyArguments<org.apache.bookkeeper.bookie.LegacyCookieValidation>
/bookkeeper-server/src/test/java/org/apache/bookkeeper/server/TestMain.java,whenNew,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/server/TestMain.java,mock,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/server/TestMain.java,mock,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/server/TestMain.java,withAnyArguments,org.powermock.api.mockito.expectation.WithAnyArguments<org.apache.bookkeeper.proto.BookieServer>
/bookkeeper-server/src/test/java/org/apache/bookkeeper/server/TestMain.java,whenNew,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/server/TestMain.java,when,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/server/TestMain.java,when,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/zookeeper/MockZooKeeperTestCase.java,mockStatic,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/zookeeper/MockZooKeeperTestCase.java,when,org.powermock.api.mockito.expectation.PowerMockitoStubber
/bookkeeper-server/src/test/java/org/apache/bookkeeper/zookeeper/MockZooKeeperTestCase.java,doAnswer,org.powermock.api.mockito.PowerMockito
/bookkeeper-server/src/test/java/org/apache/bookkeeper/zookeeper/MockZooKeeperTestCase.java,when,org.powermock.api.mockito.expectation.PowerMockitoStubber
/bookkeeper-server/src/test/java/org/apache/bookkeeper/zookeeper/MockZooKeeperTestCase.java,doAnswer,org.powermock.api.mockito.PowerMockito
